,ID,T,E
17357,1,3834009,64
17356,1,3834031,49
17355,1,3834072,8
17358,1,3834106,32
17362,1,3834165,29
17361,1,3834337,8
17359,1,3834341,0
17360,1,3834381,0
17363,1,3835417,30
17366,1,3835712,37
17365,1,3835832,10
17364,1,3835843,14
17367,1,3836069,60
17368,1,3836131,51
17370,1,3836351,64
17371,1,3836354,64
17369,1,3836485,56
17372,1,3836562,13
17373,1,3836983,4
17374,1,3837004,49
17375,1,3837146,14
17376,1,3837591,40
17379,1,3838108,0
17377,1,3838152,46
17378,1,3838236,20
17380,1,3838306,46
17381,1,3838467,4
17382,1,3838911,11
17383,1,3839040,44
17384,1,3839061,56
17385,1,3839137,3
17389,1,3839260,55
17388,1,3839307,8
17387,1,3839363,49
17386,1,3839442,52
17390,1,3839559,41
17391,1,3839893,59
17392,1,3840056,18
17393,1,3841386,48
17394,1,3842410,8
17395,1,3842666,0
17398,1,3842758,10
17396,1,3842758,10
17397,1,3842844,14
17399,1,3843528,52
17400,1,3843917,9
17401,1,3844570,14
17402,1,3844971,50
17403,1,3845011,50
17404,1,3845288,4
17405,1,3845599,15
17406,1,3846128,49
17407,1,3847069,9
17409,1,3847204,4
17413,1,3847204,32
17408,1,3847226,38
17412,1,3847386,32
17410,1,3847478,10
17411,1,3847537,10
17414,1,3847673,16
17415,1,3847979,32
17416,1,3848362,13
17417,1,3848919,13
17418,1,3849159,49
17419,1,3849472,59
17421,1,3849810,41
17420,1,3849910,13
17422,1,3850013,41
17423,1,3850180,51
17424,1,3850232,51
17425,1,3851407,8
17427,1,3851863,60
17426,1,3851905,60
17429,1,3852481,63
17428,1,3852486,40
17431,1,3852707,37
17432,1,3852740,34
17430,1,3852748,37
17433,1,3852890,31
17434,1,3853588,14
17435,1,3853914,60
17438,1,3854293,20
17436,1,3854375,46
17437,1,3854436,46
17439,1,3854691,64
17440,1,3854719,63
17441,1,3855019,9
17442,1,3855427,41
17443,1,3855479,41
17444,1,3855700,9
17446,1,3855749,59
17445,1,3855823,49
17447,1,3856117,63
17448,1,3856175,63
17449,1,3856541,8
17450,1,3856844,49
17451,1,3857228,66
17452,1,3857234,8
17454,1,3857340,13
17453,1,3857359,13
17455,1,3857773,55
17457,1,3857820,65
17456,1,3857989,65
17459,1,3858131,8
17468,1,3858131,8
17458,1,3858351,22
17460,1,3858400,22
17461,1,3858684,8
17464,1,3858828,0
17463,1,3858857,0
17462,1,3858945,15
17465,1,3859183,8
17466,1,3859194,31
17467,1,3859728,15
17469,1,3860354,30
17472,1,3860515,14
17473,1,3860573,63
17470,1,3860575,30
17487,1,3860746,8
17471,1,3860746,8
17478,1,3861177,15
17476,1,3861236,0
17475,1,3861297,40
17477,1,3861313,40
17474,1,3861384,15
17479,1,3861552,49
17480,1,3861624,14
17482,1,3861939,63
17481,1,3861970,60
17483,1,3862137,63
17488,1,3862137,9
17484,1,3862427,8
17486,1,3862427,8
17485,1,3862486,10
17489,1,3862505,50
17490,1,3862764,10
17492,1,3862871,36
17491,1,3862880,36
17493,1,3862906,36
17495,1,3862984,40
17496,1,3863007,40
17494,1,3863189,49
17497,1,3863226,0
17499,1,3863283,21
17498,1,3863301,21
17500,1,3863487,8
17503,1,3863487,8
17501,1,3863801,27
17502,1,3863885,49
17506,1,3864140,21
17505,1,3864145,13
17508,1,3864158,21
17507,1,3864202,27
17504,1,3864250,8
17510,1,3864504,27
17509,1,3864558,18
17511,1,3864705,0
17512,1,3864930,36
17514,1,3864942,14
17513,1,3864971,31
17522,1,3865248,31
17515,1,3865268,15
17516,1,3865288,31
17519,1,3865320,30
17520,1,3865436,30
17518,1,3865471,24
17517,1,3865495,24
17521,1,3865521,10
17523,1,3865953,36
17525,1,3865959,21
17524,1,3865977,21
17526,1,3866168,51
17528,1,3866213,36
17527,1,3866249,36
17529,1,3866429,64
17531,1,3866615,40
17533,1,3866631,40
17530,1,3866640,64
17535,1,3866753,49
17532,1,3866755,0
17534,1,3866781,0
17537,1,3866883,48
17536,1,3866920,48
17538,1,3867128,58
17540,1,3867686,22
17539,1,3867693,27
17541,1,3867711,22
17542,1,3867751,60
17544,1,3867762,8
17543,1,3867798,40
17545,1,3868256,30
17548,1,3868348,41
17546,1,3868384,37
17547,1,3868496,67
17550,1,3868505,8
17549,1,3868578,9
17551,1,3868709,49
17552,1,3868762,63
17553,1,3868899,67
17554,1,3869007,49
17556,1,3869027,32
17557,1,3869133,20
17555,1,3869190,34
17559,1,3869212,31
17558,1,3869224,34
17560,1,3869506,8
17561,1,3869535,8
17562,1,3869563,26
17563,1,3869786,30
17566,1,3869828,60
17568,1,3869896,48
17565,1,3869912,48
17564,1,3870029,22
17567,1,3870060,4
17569,1,3870088,8
17570,1,3870118,55
17571,1,3870201,8
17573,1,3870397,13
17574,1,3870495,6
17572,1,3870544,8
17576,1,3870582,9
17577,1,3870589,32
17575,1,3870607,8
17578,1,3870725,38
17581,1,3870784,51
17580,1,3870803,38
17579,1,3870885,6
17583,1,3871140,40
17584,1,3871155,40
17582,1,3871235,45
17585,1,3871254,45
17587,1,3871303,9
17586,1,3871331,0
17588,1,3871605,40
17590,1,3871740,8
17589,1,3871862,41
17591,1,3872067,0
17592,1,3872155,0
17595,1,3872250,26
17593,1,3872345,3
17594,1,3872377,3
17596,1,3872951,48
17598,1,3873247,13
17597,1,3873275,13
17599,1,3873366,30
17601,1,3873408,20
17600,1,3873439,64
17604,1,3873448,32
17603,1,3873531,30
17602,1,3873600,49
17605,1,3873620,58
17608,1,3873733,50
17606,1,3873734,8
17607,1,3873894,14
17610,1,3874050,49
17609,1,3874123,47
17611,1,3874264,13
17615,1,3874307,8
17612,1,3874333,17
17613,1,3874348,17
17614,1,3874446,29
17619,1,3874630,29
17620,1,3874656,8
17621,1,3874740,8
17618,1,3874754,9
17616,1,3874872,9
17617,1,3874887,21
17622,1,3874905,21
17623,1,3874957,1
17624,1,3875192,32
17628,1,3875276,30
17627,1,3875328,13
17652,1,3875413,2
17626,1,3875413,2
17625,1,3875474,2
17630,1,3875596,44
17631,1,3875613,0
17629,1,3875753,30
17632,1,3876131,8
17634,1,3876167,30
17633,1,3876195,15
17635,1,3876287,30
17642,1,3876737,8
17637,1,3876755,15
17639,1,3876781,54
17641,1,3876802,54
17644,1,3876845,0
17638,1,3876854,37
17640,1,3876871,37
17636,1,3876923,15
17643,1,3876993,30
17647,1,3877081,9
17648,1,3877100,16
17645,1,3877160,30
17646,1,3877276,55
17651,1,3877399,65
17650,1,3877435,18
17649,1,3877555,22
17653,1,3877750,55
17654,1,3877787,9
17655,1,3877814,49
17656,1,3877821,40
17657,1,3878147,55
17658,1,3878245,40
17659,1,3878374,41
17660,1,3878487,43
17661,1,3878498,29
17662,1,3878743,0
17663,1,3878816,40
17665,1,3878885,21
17670,1,3878885,9
17666,1,3878930,30
17664,1,3878943,40
17667,1,3878991,26
17668,1,3878994,15
17669,1,3879093,31
17673,1,3879166,10
17672,1,3879205,47
17671,1,3879239,9
17676,1,3879531,39
17674,1,3879644,59
17675,1,3879667,63
17680,1,3879757,65
17679,1,3879873,64
17681,1,3879886,63
17678,1,3879909,63
17677,1,3879949,39
17683,1,3879999,0
17682,1,3880024,0
17686,1,3880066,63
17685,1,3880084,63
17684,1,3880134,8
17688,1,3880149,0
17687,1,3880276,32
17699,1,3880340,15
17689,1,3880579,6
17690,1,3880753,13
17708,1,3880842,0
17692,1,3880842,0
17693,1,3880862,63
17707,1,3880864,0
17691,1,3880864,0
17695,1,3880954,49
17696,1,3880985,0
17697,1,3881001,0
17694,1,3881072,26
17698,1,3881112,59
17701,1,3881123,60
17700,1,3881164,14
17709,1,3881244,9
17706,1,3881314,40
17702,1,3881365,8
17705,1,3881425,9
17704,1,3881434,9
17703,1,3881482,13
17710,1,3881498,32
17713,1,3881532,8
17712,1,3881555,55
17711,1,3881585,0
17715,1,3881822,32
17714,1,3882090,39
17716,1,3882349,64
17718,1,3882443,4
17719,1,3882476,41
17717,1,3882509,8
17720,1,3882726,8
17721,1,3882769,9
17723,1,3882826,13
17722,1,3882914,20
17724,1,3883096,13
17726,1,3883157,54
17727,1,3883219,29
17725,1,3883257,24
17729,1,3883333,8
17728,1,3883408,24
17730,1,3883524,9
17731,1,3883569,13
17733,1,3883757,54
17732,1,3883812,29
17734,1,3883849,32
17735,1,3884019,9
17736,1,3884375,29
17739,1,3884555,9
17750,1,3884555,9
17738,1,3884735,23
17737,1,3884746,23
17741,1,3884860,23
17740,1,3885010,8
17743,1,3885017,29
17742,1,3885066,49
17744,1,3885098,49
17745,1,3885247,49
17746,1,3885319,63
17747,1,3885413,38
17748,1,3885554,59
17749,1,3885595,14
17753,1,3885729,32
17751,1,3885793,0
17752,1,3885858,15
17754,1,3886025,27
17755,1,3886320,56
17756,1,3886820,21
17758,1,3886837,21
17757,1,3886871,9
17759,1,3887102,54
17760,1,3887319,64
17761,1,3887360,9
17762,1,3887506,8
17763,1,3887799,6
17768,1,3887860,49
17767,1,3887872,49
17764,1,3887934,16
17765,1,3887948,16
17766,1,3888050,30
17771,1,3888252,60
17770,1,3888332,60
17769,1,3888382,56
17772,1,3888402,56
17774,1,3888520,29
17775,1,3888610,40
17773,1,3888653,16
17776,1,3888694,60
17777,1,3888713,60
17779,1,3888758,29
17780,1,3888770,30
17778,1,3888975,37
17784,1,3889013,0
17781,1,3889069,56
17783,1,3889160,32
17782,1,3889237,49
17788,1,3889316,23
17786,1,3889378,8
17785,1,3889421,10
17789,1,3889566,30
17787,1,3889593,9
17790,1,3889724,56
17792,1,3890215,32
17791,1,3890241,13
17793,1,3890311,26
17794,1,3890541,32
17795,1,3890651,13
17796,1,3890863,27
17797,1,3891086,14
17798,1,3891337,0
17800,1,3891469,49
17799,1,3891543,14
17801,1,3891725,1
17802,1,3891761,1
17805,1,3892070,32
17808,1,3892070,32
17804,1,3892122,32
17803,1,3892220,61
17807,1,3892497,49
17806,1,3892549,51
17809,1,3892832,31
17810,1,3892893,36
17811,1,3892944,36
17813,1,3892978,49
17814,1,3893053,32
17812,1,3893088,49
17816,1,3893346,3
17815,1,3893355,3
17817,1,3893378,3
17818,1,3893558,24
17825,1,3893872,8
17831,1,3893918,8
17820,1,3894121,4
17819,1,3894146,0
17821,1,3894175,8
17822,1,3894263,6
17823,1,3894353,49
17826,1,3894469,8
17824,1,3894601,51
17827,1,3894631,10
17829,1,3895011,26
17828,1,3895037,8
17830,1,3895404,49
17834,1,3896036,49
17835,1,3896122,30
17836,1,3896126,22
17833,1,3896140,30
17832,1,3896151,30
17837,1,3896398,58
17838,1,3896703,8
17839,1,3896758,41
17840,1,3896826,10
17841,1,3896880,24
17843,1,3896917,24
17842,1,3897082,31
17844,1,3897141,7
17847,1,3897167,11
17852,1,3897167,11
17846,1,3897183,0
17845,1,3897315,8
17850,1,3897490,30
17851,1,3897509,31
17848,1,3897569,63
17849,1,3897616,32
17854,1,3897885,49
17853,1,3897912,45
17855,1,3897945,45
17857,1,3898072,49
17856,1,3898149,8
17858,1,3898302,49
17859,1,3898435,13
17861,1,3898494,41
17860,1,3898580,32
17866,1,3898645,13
17864,1,3898693,63
17867,1,3898733,9
17868,1,3898763,63
17865,1,3898778,63
17863,1,3898790,63
17869,1,3898856,8
17862,1,3898869,30
17871,1,3899202,37
17872,1,3899221,37
17870,1,3899373,41
17874,1,3899419,24
17881,1,3899419,38
17873,1,3899433,13
17880,1,3899507,8
17879,1,3899571,51
17876,1,3899614,56
17878,1,3899656,56
17875,1,3899721,30
17877,1,3899763,51
17883,1,3899940,19
17882,1,3900017,13
17885,1,3900227,16
17887,1,3900264,16
17889,1,3900323,0
17886,1,3900323,0
17890,1,3900323,0
17884,1,3900385,49
17888,1,3900601,8
17891,1,3900919,10
17892,1,3900968,32
17893,1,3901070,8
17894,1,3901084,41
17895,1,3901137,8
17896,1,3901449,13
17899,1,3901635,9
17898,1,3901768,8
17897,1,3901836,8
17900,1,3901872,51
17904,1,3901929,0
17903,1,3901967,51
17901,1,3902020,59
17902,1,3902070,40
17906,1,3902553,8
17905,1,3902571,9
17907,1,3902953,15
17908,1,3903101,15
17911,1,3903160,0
17909,1,3903239,13
17910,1,3903259,40
17912,1,3903420,49
17915,1,3903529,37
17913,1,3903561,16
17916,1,3903583,0
17914,1,3903670,52
17918,1,3903748,8
17917,1,3903840,0
17919,1,3904276,0
17921,1,3904412,8
17922,1,3904452,8
17920,1,3904567,61
17923,1,3904595,8
17925,1,3904766,14
17924,1,3904810,15
17927,1,3904947,8
17930,1,3905062,50
17929,1,3905078,13
17926,1,3905092,36
17928,1,3905115,8
17931,1,3905340,9
17932,1,3905429,27
17933,1,3905610,41
17934,1,3905718,59
17935,1,3905746,61
17937,1,3905969,49
17936,1,3906027,13
17939,1,3906175,60
17938,1,3906196,49
17940,1,3906345,32
17941,1,3906629,13
17942,1,3906773,25
17943,1,3906874,26
17944,1,3907394,30
17946,1,3907445,60
17945,1,3907550,56
17948,1,3907809,8
17947,1,3907849,49
17949,1,3907898,54
17950,1,3908030,36
17952,1,3908594,50
17951,1,3908595,13
17953,1,3908744,50
17956,1,3908861,62
17954,1,3908999,8
17955,1,3909077,32
17957,1,3909137,13
17958,1,3909357,60
17960,1,3909463,60
17959,1,3909687,40
17961,1,3909743,50
17962,1,3909949,50
17963,1,3910641,8
17964,1,3910799,8
17966,1,3910933,8
17965,1,3911043,8
17967,1,3912086,22
17970,1,3912137,1
17968,1,3912238,13
17969,1,3912281,0
17971,1,3912357,15
17972,1,3912488,10
17973,1,3913158,32
17974,1,3913274,49
17977,1,3913422,54
17975,1,3913534,32
17976,1,3913561,9
17978,1,3914007,13
17979,1,3914163,51
17983,1,3914353,0
17981,1,3914353,0
17980,1,3914381,49
17982,1,3914653,8
17984,1,3914742,0
17985,1,3914750,63
17986,1,3915126,49
17987,1,3915287,0
17988,1,3915342,0
17989,1,3915476,8
17990,1,3915488,31
17992,1,3915606,29
17991,1,3915666,4
17993,1,3915736,31
17994,1,3915904,27
17995,1,3916191,4
17996,1,3916272,8
17999,1,3917170,0
18000,1,3917175,59
17997,1,3917180,59
17998,1,3917195,59
18001,1,3917491,8
18002,1,3918180,29
18004,1,3918550,11
18014,1,3918550,4
18003,1,3918669,6
18005,1,3918744,6
18009,1,3919023,14
18006,1,3919193,40
18008,1,3919271,0
18007,1,3919285,0
18010,1,3919296,0
18011,1,3919379,6
18012,1,3919396,19
18013,1,3919774,32
18015,1,3920479,8
18016,1,3920552,41
18017,1,3920694,4
18019,1,3921258,37
18018,1,3921340,40
18020,1,3921699,8
18021,1,3921745,27
18022,1,3922207,4
18023,1,3922308,7
18025,1,3922693,0
18024,1,3922892,4
18026,1,3923290,8
18027,1,3923540,22
18029,1,3923807,39
18028,1,3924036,8
18030,1,3924681,32
18031,1,3924891,31
18032,1,3925055,60
18033,1,3925192,8
18034,1,3926490,32
18035,1,3927497,8
18036,1,3928397,9
18037,1,3928674,8
18038,1,3928969,54
18039,1,3929348,0
18041,1,3929874,31
18040,1,3930055,65
18044,1,3930270,16
18043,1,3930324,67
18042,1,3930353,25
18045,1,3930414,48
18046,1,3930649,16
18047,1,3931224,30
18049,1,3931457,0
18048,1,3931532,30
18050,1,3931779,37
18051,1,3932745,55
18052,1,3932959,58
18053,1,3933168,26
18056,1,3934332,0
18055,1,3934400,9
18054,1,3934463,14
18057,1,3937334,9
18058,1,3937822,52
18059,1,3937968,55
18060,1,3938870,16
18061,1,3939217,19
18062,1,3939247,6
18063,1,3940199,49
18065,1,3940600,30
18066,1,3940608,30
18064,1,3940634,8
18067,1,3941031,49
18068,1,3941182,65
18069,1,3942410,34
18070,1,3942412,34
18071,1,3942608,40
18072,1,3942749,64
18074,1,3942757,29
18073,1,3942785,29
18075,1,3943593,1
18077,1,3943691,9
18076,1,3943727,0
18078,1,3943973,31
18079,1,3943999,50
18081,1,3944624,31
18080,1,3944643,65
18083,1,3944844,57
18084,1,3944997,40
18082,1,3945023,31
18085,1,3945149,29
18086,1,3945442,29
18087,1,3945864,57
18088,1,3945914,43
18089,1,3945965,39
18090,1,3946140,51
18092,1,3946156,51
18091,1,3946161,51
18095,1,3946885,65
18093,1,3946933,49
18094,1,3947170,10
18096,1,3947213,51
18097,1,3947381,16
18099,1,3947622,37
18098,1,3947696,0
18100,1,3947734,8
18102,1,3948195,0
18101,1,3948360,8
18108,1,3948436,14
18107,1,3948448,59
18104,1,3948488,51
18105,1,3948494,17
18103,1,3948526,49
18106,1,3948546,55
18109,1,3948859,58
18111,1,3949095,27
18110,1,3949184,32
18112,1,3949679,13
18113,1,3950025,44
18114,1,3950210,30
18116,1,3950284,4
18117,1,3950389,13
18115,1,3950472,16
18123,1,3950530,13
18119,1,3950553,41
18121,1,3950564,59
18120,1,3950575,9
18122,1,3950727,30
18118,1,3950727,27
18125,1,3950833,63
18128,1,3950940,15
18127,1,3950988,0
18124,1,3951027,31
18126,1,3951056,49
18129,1,3951112,41
18130,1,3951336,60
18131,1,3951358,33
18132,1,3951583,0
18133,1,3951809,8
18135,1,3951971,26
18134,1,3951980,37
18136,1,3952171,44
18138,1,3952258,39
18137,1,3952276,31
18142,1,3952319,9
18141,1,3952445,16
18140,1,3952446,32
18139,1,3952567,37
18145,1,3952609,59
18143,1,3952636,59
18144,1,3952820,30
18146,1,3952852,59
18147,1,3952898,49
18148,1,3953028,13
18149,1,3953152,30
18150,1,3953204,20
18153,1,3953299,15
18154,1,3953327,4
18152,1,3953396,40
18151,1,3953493,31
18171,1,3953549,25
18156,1,3953549,25
18165,1,3953549,25
18157,1,3953614,7
18155,1,3953643,0
18158,1,3953782,39
18161,1,3953792,10
18164,1,3953792,41
18159,1,3953861,4
18163,1,3953996,63
18162,1,3954059,30
18160,1,3954083,8
18166,1,3954189,8
18167,1,3954217,27
18169,1,3954356,0
18168,1,3954370,8
18173,1,3954461,55
18170,1,3954601,26
18172,1,3954670,37
18178,1,3954670,21
18174,1,3954758,55
18175,1,3954787,9
18177,1,3954885,13
18179,1,3954915,4
18176,1,3954975,48
18181,1,3955139,0
18183,1,3955190,49
18182,1,3955224,2
18180,1,3955283,11
18186,1,3955313,31
18184,1,3955496,8
18185,1,3955573,3
18190,1,3955622,13
18194,1,3955638,0
18188,1,3955666,9
18191,1,3955668,58
18187,1,3955702,24
18192,1,3955703,33
18193,1,3955712,8
18189,1,3955881,9
18196,1,3956026,6
18197,1,3956072,63
18195,1,3956093,8
18198,1,3956252,49
18200,1,3956439,51
18199,1,3956496,16
18201,1,3956562,32
18202,1,3956642,63
18203,1,3956656,0
18204,1,3956831,41
18206,1,3957251,6
18205,1,3957326,32
18208,1,3957447,41
18207,1,3957495,58
18209,1,3957588,8
18210,1,3958059,55
18211,1,3958188,13
18212,1,3958240,6
18213,1,3958370,49
18214,1,3958609,12
18216,1,3958646,22
18215,1,3958724,55
18218,1,3958756,0
18217,1,3958845,57
18219,1,3958922,55
18220,1,3959027,0
18221,1,3959440,13
18222,1,3959483,51
18223,1,3959701,40
18224,1,3959798,8
18225,1,3959846,65
18226,1,3959911,30
18228,1,3959992,50
18227,1,3960089,14
18229,1,3960149,23
18232,1,3960484,0
18231,1,3960548,49
18233,1,3960575,0
18230,1,3960605,22
18236,1,3961010,16
18235,1,3961156,30
18242,1,3961231,9
18234,1,3961255,49
18237,1,3961392,8
18238,1,3961422,0
18240,1,3961431,30
18241,1,3961495,8
18239,1,3961514,26
18243,1,3961794,26
18244,1,3961904,3
18246,1,3961921,14
18245,1,3961951,3
18248,1,3962279,44
18252,1,3962279,44
18247,1,3962321,0
18249,1,3962543,2
18251,1,3962664,30
18250,1,3962714,40
18253,1,3962919,49
18254,1,3963260,7
18262,1,3964022,36
18257,1,3964032,55
18256,1,3964066,32
18255,1,3964100,59
18261,1,3964156,13
18267,1,3964156,49
18260,1,3964211,29
18258,1,3964217,8
18259,1,3964270,64
18263,1,3964305,60
18266,1,3964426,0
18264,1,3964432,26
18265,1,3964513,41
18268,1,3964604,49
18269,1,3964688,8
18270,1,3964792,8
18271,1,3964932,32
18274,1,3964951,8
18272,1,3965039,31
18273,1,3965107,21
18275,1,3965223,59
18276,1,3965279,32
18278,1,3965381,0
18279,1,3965418,13
18277,1,3965423,41
18280,1,3965544,32
18281,1,3965585,8
18282,1,3965656,9
18284,1,3965864,58
18283,1,3965919,6
18285,1,3965962,8
18289,1,3966279,15
18290,1,3966318,30
18288,1,3966346,6
18287,1,3966373,13
18286,1,3966399,8
18294,1,3966513,8
18291,1,3966548,8
18292,1,3966569,48
18293,1,3966614,51
18295,1,3966725,49
18296,1,3966821,41
18297,1,3966949,8
18299,1,3967021,32
18300,1,3967021,10
18298,1,3967232,40
18303,1,3967600,8
18302,1,3967663,32
18304,1,3967674,15
18306,1,3967710,32
18301,1,3967764,3
18305,1,3967811,16
18309,1,3968087,14
18307,1,3968120,21
18308,1,3968158,39
18310,1,3968220,8
18312,1,3968234,55
18311,1,3968343,6
18313,1,3968531,60
18315,1,3968935,30
18314,1,3969063,0
18317,1,3969129,17
18318,1,3969173,60
18316,1,3969375,14
18321,1,3969434,32
18322,1,3969475,32
18319,1,3969489,8
18320,1,3969567,21
18324,1,3969771,51
18323,1,3969778,49
18326,1,3970119,30
18325,1,3970189,59
18327,1,3970227,6
18329,1,3970330,8
18328,1,3970340,11
18330,1,3970481,15
18331,1,3970542,0
18332,1,3970578,26
18333,1,3970639,6
18337,1,3970698,9
18336,1,3970752,63
18334,1,3970796,6
18335,1,3970841,6
18338,1,3971012,8
18340,1,3971081,6
18339,1,3971153,0
18341,1,3971630,18
18343,1,3971926,8
18342,1,3972054,19
18345,1,3972110,19
18344,1,3972376,0
18347,1,3972433,20
18348,1,3972580,20
18346,1,3972594,20
18349,1,3972602,9
18351,1,3972604,39
18350,1,3972610,30
18354,1,3972767,8
18353,1,3972914,49
18352,1,3972952,49
18360,1,3972993,36
18355,1,3972993,36
18356,1,3973059,30
18357,1,3973319,51
18359,1,3973669,15
18358,1,3973885,49
18362,1,3974014,41
18363,1,3974039,4
18361,1,3974113,41
18364,1,3974284,56
18365,1,3974298,49
18367,1,3974376,8
18366,1,3974474,6
18372,1,3974537,0
18369,1,3974555,49
18374,1,3974623,51
18373,1,3974666,0
18375,1,3974666,54
18371,1,3974696,29
18368,1,3974725,49
18370,1,3974735,8
18376,1,3974980,49
18377,1,3975020,8
18378,1,3975256,13
18379,1,3975626,30
18380,1,3975694,30
18383,1,3975744,65
18381,1,3975817,13
18382,1,3975841,64
18384,1,3976167,64
18386,1,3976217,14
18385,1,3976229,15
18390,1,3976288,9
18388,1,3976309,19
18387,1,3976357,51
18389,1,3976484,30
18393,1,3976484,4
18394,1,3976627,41
18391,1,3976831,0
18392,1,3976890,4
18395,1,3976989,4
18397,1,3977025,49
18396,1,3977153,0
18398,1,3977251,14
18399,1,3977473,18
18400,1,3977490,18
18407,1,3977550,3
18402,1,3977554,31
18404,1,3977595,3
18403,1,3977636,15
18401,1,3977657,18
18406,1,3977719,44
18405,1,3977774,58
18408,1,3977845,22
18409,1,3978148,46
18410,1,3978360,14
18413,1,3978425,30
18412,1,3978500,31
18414,1,3978530,15
18411,1,3978682,59
18415,1,3978725,8
18416,1,3978772,10
18417,1,3978981,49
18418,1,3979175,2
18419,1,3979320,32
18420,1,3979362,41
18421,1,3979494,6
18423,1,3979674,0
18422,1,3979890,39
18424,1,3980008,0
18425,1,3980129,66
18426,1,3980140,22
18427,1,3980217,41
18428,1,3980291,8
18433,1,3980611,9
18431,1,3980650,0
18429,1,3980685,0
18430,1,3980733,16
18434,1,3980746,49
18442,1,3980746,49
18435,1,3980764,16
18432,1,3980774,57
18436,1,3981028,49
18438,1,3981138,6
18437,1,3981220,40
18439,1,3981234,41
18440,1,3981244,44
18441,1,3981577,13
18443,1,3981780,13
18445,1,3981807,41
18444,1,3981824,40
18446,1,3982102,8
18448,1,3982108,51
18447,1,3982210,26
18449,1,3982465,8
18450,1,3982533,13
18451,1,3982568,14
18452,1,3983222,0
18453,1,3983418,66
18454,1,3983538,8
18456,1,3983609,20
18457,1,3983637,9
18455,1,3983748,40
18458,1,3983817,66
18459,1,3983867,63
18460,1,3984503,55
18463,1,3984503,55
18461,1,3984637,51
18462,1,3984794,65
18464,1,3985234,0
18467,1,3985361,13
18468,1,3985406,29
18465,1,3985454,0
18466,1,3985517,0
18469,1,3985573,8
18470,1,3985576,21
18475,1,3985644,50
18472,1,3985673,6
18474,1,3985697,8
18471,1,3985719,65
18473,1,3985810,6
18477,1,3985979,16
18476,1,3986038,32
18478,1,3986207,26
18479,1,3986849,8
18480,1,3987026,10
18482,1,3987288,59
18481,1,3987369,0
18484,1,3987911,40
18483,1,3987963,58
18485,1,3988123,13
